Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
24402673,The Witch's Market,Mingmei Yip,"Yip, Mingmei",,"=""1617733237""","=""9781617733239""",0,3.00,Kensington,Paperback,304,2015,2015,,2017/01/29,to-read,to-read (#254),to-read,,,,0,,,0,,,,,
25852828,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""0804172706""","=""9780804172707""",0,4.31,Anchor,Paperback,816,2016,2015,,2017/01/29,to-read,to-read (#252),to-read,,,,0,,,0,,,,,
28205625,"Saints, Unexpected",Brent van Staalduinen,"Staalduinen, Brent van",,"=""1926743725""","=""9781926743721""",0,3.75,Invisible Publishing,Paperback,256,2016,,,2017/01/29,to-read,to-read (#249),to-read,,,,0,,,0,,,,,
25663535,The Discreet Hero,Mario Vargas Llosa,"Llosa, Mario Vargas",Edith Grossman,"=""1250081629""","=""9781250081629""",0,3.74,Picador,Paperback,336,2016,2013,,2017/01/29,to-read,to-read (#250),to-read,,,,0,,,0,,,,,
28186177,Twenty-Four Hours in the Life of a Woman,Stefan Zweig,"Zweig, Stefan",Anthea Bell,"=""1782272151""","=""9781782272151""",0,3.90,Pushkin Press,Paperback,92,2016,1925,,2017/01/29,to-read,to-read (#251),to-read,,,,0,,,0,,,,,
26025503,Ladivine,Marie NDiaye,"NDiaye, Marie",Jordan Stump,"=""0385351887""","=""9780385351881""",0,3.26,Alfred A. Knopf,Hardcover,288,2016,2013,,2017/01/29,to-read,to-read (#246),to-read,,,,0,,,0,,,,,
6217,"Kristin Lavransdatter (Kristin Lavransdatter, #1-3)",Sigrid Undset,"Undset, Sigrid","Tiina Nunnally, Brad Leithauser","=""0143039164""","=""9780143039167""",0,4.29,Penguin Books,Paperback,1144,2005,1920,,2017/01/29,to-read,to-read (#247),to-read,,,,0,,,0,,,,,
25241672,The Folly,Ivan Vladislavić,"Vladislavić, Ivan",,"=""0914671375""","=""9780914671374""",0,3.60,Archipelago,Paperback,179,2015,1993,,2017/01/29,to-read,to-read (#248),to-read,,,,0,,,0,,,,,
2408783,The October Horse (Masters of Rome 6),Colleen McCullough,"McCullough, Colleen",,"=""1416566651""","=""9781416566656""",0,4.30,Simon  Schuster,Paperback,800,2007,2002,,2017/01/29,to-read,to-read (#245),to-read,,,,0,,,0,,,,,
214805,The Dwarf,Pär Lagerkvist,"Lagerkvist, Pär",Alexandra Dick,"=""0374521352""","=""9780374521356""",0,3.79,Hill and Wang,Paperback,228,1958,1944,,2017/01/28,to-read,to-read (#244),to-read,,,,0,,,0,,,,,
25330114,Beijing Comrades,Beijing Tongzhi,"Tongzhi, Beijing","Bei Tong, Scott E. Myers, Petrus Liu","=""1558619070""","=""9781558619074""",3,3.95,The Feminist Press at CUNY,Paperback,384,2016,1998,2017/01/24,2016/12/30,,,read,"As a historical document in the realm of the cyber-novel, it's an important event - and a huge milestone in getting to understand a culture so thoroughly dominated by the cultural ethos.<br/><br/>As a novel, though, you've likely read this plot - and several incarnations therein, spread throughout (whether in Brokeback Mountain or Blue is the Warmest Color) - before. Its strength, then, comes from the events that transpire to reach this conclusion; it meanders sometimes, and truthfully, it's a text that has transfigured itself several times, to the point where I don't really know how much of this is the ""original"" text that so successfully captured China. <br/><br/>It's absolutely worth reading, in any case. ",,,1,,,0,,,,,
190464,The Black Atlantic: Modernity and Double-Consciousness,Paul Gilroy,"Gilroy, Paul",,"=""0674076060""","=""9780674076068""",0,4.04,Harvard University Press,Paperback,280,1995,1993,,2017/01/25,to-read,to-read (#243),to-read,,,,0,,,0,,,,,
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.15,Harvest Books,Paperback,311,2005,1959,,2017/01/24,to-read,to-read (#242),to-read,,,,0,,,0,,,,,
18585282,Salt,Nayyirah Waheed,"Waheed, Nayyirah",,"=""""","=""""",0,4.30,CreateSpace,Paperback,251,2013,2013,,2017/01/24,to-read,to-read (#241),to-read,,,,0,,,0,,,,,
2450091,The Hysteric's Revenge: French Women Writers at the Fin de Siecle,Rachel Mesch,"Mesch, Rachel",,"=""0826515312""","=""9780826515315""",0,4.00,Vanderbilt University Press,Paperback,268,2006,2006,,2017/01/24,to-read,to-read (#240),to-read,,,,0,,,0,,,,,
1096477,Monsieur Vénus: A Materialist Novel,Rachilde,"Rachilde, Rachilde",Melanie C. Hawthorne,"=""0873529308""","=""9780873529303""",0,3.71,"Modern Language Association of America, an Imprint of Modern Language Association of America",Paperback,211,2004,1884,,2017/01/24,to-read,to-read (#239),to-read,,,,0,,,0,,,,,
903205,The Birds,Tarjei Vesaas,"Vesaas, Tarjei","Michael Barnes, Torbjorn Stoverud","=""0720611431""","=""9780720611434""",0,4.12,Peter Owen Publishers,Paperback,234,2002,1957,,2017/01/20,to-read,to-read (#238),to-read,,,,0,,,0,,,,,
13337,The Odes,Pindar,"Pindar, Pindar","Cecil Maurice Bowra, Daniel C. Snell, Dawson William Turner, Maehler, Abraham Moore","=""014044209X""","=""9780140442090""",0,3.86,Penguin Books,Paperback,256,1982,-446,,2017/01/20,to-read,to-read (#237),to-read,,,,0,,,0,,,,,
854676,From Death to Morning,Thomas Wolfe,"Wolfe, Thomas",,"=""0684179806""","=""9780684179803""",0,3.96,Scribner Book Company,Hardcover,280,1983,1935,,2017/01/16,to-read,to-read (#236),to-read,,,,0,,,0,,,,,
7102656,The African Trilogy: Things Fall Apart / No Longer at Ease / Arrow of God,Chinua Achebe,"Achebe, Chinua",,"=""1841593273""","=""9781841593272""",0,4.27,Everyman,Hardcover,536,2010,1964,,2017/01/16,to-read,to-read (#235),to-read,,,,0,,,0,,,,,
23281494,America,Andy Warhol,"Warhol, Andy",,"=""0802123937""","=""9780802123930""",4,3.98,Grove Press,Paperback,224,2015,1985,2017/01/14,2017/01/14,,,read,"The kind of book that meanders a bit, expresses itself naïvely and with simple elocution, and is totally, completely honest in delivery. It's optimistic, and it reflects its timeliness, but its greatest strength is that at its best moments, the minute observations of Warhol can hint at a nice, universal truth. <br/><br/>Isn't that what we want to read, anyways?",,,1,,,0,,,,,
13650,"The Wave in the Mind: Talks and Essays on the Writer, the Reader and the Imagination",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""1590300068""","=""9781590300060""",0,4.29,Shambhala,Paperback,314,2004,2004,,2017/01/14,to-read,to-read (#234),to-read,,,,0,,,0,,,,,
68021,"The Birthday of the World and Other Stories (Hainish Cycle, #9)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0060509066""","=""9780060509064""",0,4.31,Harper Perennial,Paperback,362,2003,2002,,2017/01/14,to-read,to-read (#233),to-read,,,,0,,,0,,,,,
12448,"Look Homeward, Angel",Thomas Wolfe,"Wolfe, Thomas",,"=""0743297318""","=""9780743297318""",0,3.93,Scribner,Paperback,644,2006,1929,,2017/01/10,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
25200,Silence,Shūsaku Endō,"Endō, Shūsaku",William Johnston,"=""0800871863""","=""9780800871864""",0,4.09,Taplinger Publishing Company,Paperback,219,1999,1966,,2017/01/09,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
183199,"Warlock (Legends West, #1)",Oakley Hall,"Hall, Oakley",Robert  Stone,"=""1590171616""","=""9781590171615""",0,4.28,New York Review of Books,Paperback,471,2005,1958,,2017/01/09,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
27856658,Civil War,Medlar Lucan,"Lucan, Medlar",,"=""""","=""""",0,3.92,Digireads.com Publishing,Kindle Edition,220,2014,61,,2017/01/09,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
27905427,"Michael Moorcock: Fiction, Fantasy and the World's Pain",Mark Scroggins,"Scroggins, Mark","Donald E. Palumbo, C.W. Sullivan III","=""1476663076""","=""9781476663074""",0,3.50,McFarland & Company,Paperback,212,2015,,,2017/01/09,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
25757772,Intricate Thicket: Reading Late Modernist Poetries,Mark Scroggins,"Scroggins, Mark",,"=""0817358048""","=""9780817358044""",0,3.67,University Alabama Press,Paperback,304,2015,2015,,2017/01/09,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
16241556,The Work of Revision,Hannah  Sullivan,"Sullivan, Hannah",,"=""0674073126""","=""9780674073128""",0,3.80,Harvard University Press,Hardcover,349,2013,2013,,2017/01/09,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
436370,Louis Zukofsky and the Poetry of Knowledge,Mark Scroggins,"Scroggins, Mark",,"=""0817309071""","=""9780817309077""",0,4.47,University Alabama Press,Hardcover,312,1998,1998,,2017/01/09,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
29941962,The Sampo,Peter O'Leary,"O'Leary, Peter",,"=""0988719282""","=""9780988719286""",0,4.00,Cultural Society,Paperback,128,2016,,,2017/01/09,to-read,to-read (#223),to-read,,,,0,,,0,,,,,
29902391,Cantilena,John Peck,"Peck, John",,"=""184861473X""","=""9781848614734""",0,0.0,Shearsman Books,Paperback,364,2016,,,2017/01/09,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
23282023,That Winter the Wolf Came,Juliana Spahr,"Spahr, Juliana",,"=""1934639176""","=""9781934639177""",0,4.00,Commune Editions,Paperback,120,2015,2015,,2017/01/09,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
29951370,Self-Portrait as Joseph Cornell,Ken Taylor,"Taylor, Ken",,"=""1940396182""","=""9781940396187""",0,5.00,Pressed Wafer,Paperback,120,2016,,,2017/01/09,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
15959763,Counterpart,Elizabeth Robinson,"Robinson, Elizabeth",,"=""1934103349""","=""9781934103340""",0,4.22,Ahsahta Press,Paperback,112,2012,2012,,2017/01/09,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
31577821,Complayntes for Doctor Neuro & Other Poems,John Matthias,"Matthias, John",,"=""1848615183""","=""9781848615182""",0,0.0,Shearsman Books,Paperback,108,2016,,,2017/01/09,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
31391078,The Ratio of Reason to Magic,Finkelstein  Norman,"Norman, Finkelstein",,"=""1939929458""","=""9781939929457""",0,5.00,DOS Madres Press,Paperback,386,2016,,,2017/01/09,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
29941940,One of Us Is Wave One of Us Is Shore,Geneva Chao,"Chao, Geneva",,"=""0986083607""","=""9780986083600""",0,3.67,Otis Books - Seismicity Editions,Paperback,72,2016,2016,,2017/01/09,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
29511625,Godwit,Eva Hooker,"Hooker, Eva",,"=""0984792597""","=""9780984792597""",0,5.00,3: A Taos Press,Paperback,109,2016,,,2017/01/09,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
20518872,The Three-Body Problem (Remembrance of Earth’s Past #1),Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",0,4.06,Tor Books,Hardcover,399,2014,2006,,2017/01/08,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
15197,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,"Spiegelman, Art",,"=""0679729771""","=""9780679729778""",5,4.37,Pantheon Books,Paperback,144,1992,1991,,2017/01/08,,,read,,,,1,,,0,,,,,
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,"=""0394541553""","=""9780394541556""",4,4.34,Pantheon Books,Hardcover,159,1991,1986,,2017/01/08,,,read,,,,1,,,0,,,,,
37415,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,"=""0061120065""","=""9780061120060""",0,3.94,Amistad,Paperback,219,2006,1937,,2017/01/08,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
294731,Provinces of Night,William Gay,"Gay, William",,"=""057121214X""","=""9780571212149""",0,4.21,faber and faber,Paperback,292,2001,2000,,2017/01/08,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
29499014,"Goodnight Punpun Omnibus, Vol. 4",Inio Asano,"Asano, Inio",,"=""1421586231""","=""9781421586236""",4,4.49,VIZ Media LLC,Paperback,456,2016,2017,2017/01/08,2016/12/29,,,read,,,,1,,,0,,,,,
156194,Pricksongs and Descants,Robert Coover,"Coover, Robert",,"=""0802136672""","=""9780802136671""",0,3.79,Grove Press,Paperback,256,2000,1969,,2017/01/08,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
27406763,"Goodnight Punpun Omnibus, Vol. 3",Inio Asano,"Asano, Inio",,"=""1421586223""","=""9781421586229""",4,4.48,VIZ Media LLC,Paperback,440,2016,2016,2017/01/07,2016/12/29,,,read,,,,1,,,0,,,,,
6080425,The Collected Poems,Constantinos P. Cavafy,"Cavafy, Constantinos P.","Anthony Hirst, Peter Mackridge, Evangelos Sachperoglou","=""0199555958""","=""9780199555956""",0,4.42,"Oxford University Press, USA",Paperback,238,2009,2009,,2017/01/07,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
155474,Oedipus the King,Sophocles,"Sophocles, Sophocles","Stephen Berg, Diskin Clay","=""0195054938""","=""9780195054934""",4,3.71,Oxford University Press,Paperback,114,1988,-429,,2017/01/07,,,read,,,,1,,,0,,,,,
1163208,The Ecstasy of Rita Joe,George Ryga,"Ryga, George",,"=""088922000X""","=""9780889220003""",5,3.42,Talonbooks,Paperback,128,1970,1970,2017/01/07,2016/12/30,,,read,,,,1,,,0,,,,,
11617647,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684801221""","=""9780684801223""",4,3.79,Scribner,Paperback,128,1995,1952,,2017/01/07,,,read,,,,1,,,0,,,,,
84962,Death of a Salesman,Arthur  Miller,"Miller, Arthur",,"=""""","=""""",4,3.54,Penguin Books,Paperback,140,1976,1949,,2017/01/07,,,read,,,,1,,,0,,,,,
1073750,The Vet's Daughter,Barbara Comyns,"Comyns, Barbara",Kathryn Davis,"=""1590170296""","=""9781590170298""",0,3.90,New York Review Books ,Paperback,133,2003,1959,,2017/01/07,to-read,to-read (#209),to-read,,,,0,,,0,,,,,
504535,The Juniper Tree,Barbara Comyns,"Comyns, Barbara",,"=""0312302193""","=""9780312302191""",0,3.98,St. Martin's Griffin,Paperback,192,2003,1985,,2017/01/07,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
31839616,Jerusalem,Alan Moore,"Moore, Alan",,"=""0861662547""","=""9780861662548""",0,3.97,Knockabout Comics,Paperback,1190,2016,2016,,2017/01/07,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",4,4.25,Vertigo,Hardcover,296,2005,1990,,2017/01/07,,,read,,,,1,,,0,,,,,
16143648,Stillpoint: A Novel of War and Peace,Colin D. Mallard,"Mallard, Colin D.",,"=""1927559014""","=""9781927559017""",0,4.11,Promontory Press,Paperback,425,2012,2012,,2017/01/07,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,3.99,Vintage International,Paperback,123,1989,1942,,2017/01/05,,,read,,,,1,,,0,,,,,
26240401,The Multisensory Film Experience: A Cognitive Model of Experiental Film Aesthetics,Luis Rocha Antunes,"Antunes, Luis Rocha",Michael Grabowski,"=""1783206284""","=""9781783206285""",0,4.00,Intellect Ltd,Paperback,224,2016,2016,,2017/01/05,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
23129764,Men Explain Things to Me,Rebecca Solnit,"Solnit, Rebecca",,"=""1608464660""","=""9781608464661""",5,3.88,Haymarket Books,Paperback,159,2015,2014,2017/01/04,2016/12/30,,,read,,,,1,,,0,,,,,
118351,The Dead Father,Donald Barthelme,"Barthelme, Donald",Donald Antrim,"=""0374529256""","=""9780374529253""",4,3.79,"Farrar, Straus and Giroux",Paperback,177,2004,1975,,2017/01/04,,,read,,,,1,,,0,,,,,
41567,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,"=""0771008740""","=""9780771008740""",4,4.12,McClelland & Stewart,Hardcover,368,2006,1985,,2017/01/04,,,read,,,,1,,,0,,,,,
405980,Forty Stories,Donald Barthelme,"Barthelme, Donald","Rick Moody, Dave Eggers","=""0142437816""","=""9780142437810""",4,4.19,Penguin Classics,Paperback,272,2005,1987,,2017/01/04,,,read,,,,1,,,0,,,,,
53101,Nightwood,Djuna Barnes,"Barnes, Djuna","Jeanette Winterson, T.S. Eliot","=""0811216713""","=""9780811216715""",5,3.64,New Directions,Paperback,182,2006,1936,,2014/03/15,,,read,,,,1,,,0,,,,,
2675958,What Can I Do When Everything's on Fire?,António Lobo Antunes,"Antunes, António Lobo",Gregory Rabassa,"=""0393329488""","=""9780393329483""",3,3.63,W. W. Norton  Company,Paperback,585,2008,2001,,2017/01/04,,,read,,,,1,,,0,,,,,
6879509,Les Sables Mouvants / Shifting Sands,Hubert Aquin,"Aquin, Hubert",,"=""1553800788""","=""9781553800781""",3,3.50,Ronsdale Press,Paperback,109,2009,2009,,2017/01/04,,,read,,,,1,,,0,,,,,
96509,Clay,David Almond,"Almond, David",,"=""038573171X""","=""9780385731713""",3,3.39,Delacorte Press,Hardcover,247,2006,2005,,2017/01/04,,,read,,,,1,,,0,,,,,
12379257,Money,Martin Amis,"Amis, Martin",,"=""0099563029""","=""9780099563020""",4,3.70,Vintage,Paperback,400,2011,1984,,2017/01/04,,,read,,,,1,,,0,,,,,
1271645,A Death in the Family: A Restoration of the Author's Text (Collected Works of James Agee),James Agee,"Agee, James",Michael A. Lofaro,"=""1572335947""","=""9781572335943""",5,3.91,Univ Tennessee Press,Hardcover,615,2007,1957,2014/03/15,2013/12/26,,,read,,,,1,,,0,,,,,
3392293,Ghosts,César Aira,"Aira, César",Chris    Andrews,"=""0811217426""","=""9780811217422""",3,3.62,New Directions,Paperback,139,2009,1990,2013/12/15,2014/12/23,,,read,,,,1,,,0,,,,,
528762,Demian,Hermann Hesse,"Hesse, Hermann","Thomas Mann, Michael E. Roloff, Michael Lebeck","=""0060931914""","=""9780060931919""",4,4.13,Harper Perennial Modern Classics,Paperback,166,1999,1919,,2017/01/04,,,read,,,,1,,,0,,,,,
