Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
32311036,Nature Poem,Tommy Pico,"Pico, Tommy",,"=""1941040632""","=""9781941040638""",0,4.39,Tin House Books,Paperback,78,2017,2017,,2020/12/06,"to-read, poetry","to-read (#213), poetry (#9)",to-read,,,,0,,,0,,,,,
41734939,"So Many Islands: Stories from the Caribbean, Mediterranean, Indian, and Pacific Oceans",Nicholas Laughlin,"Laughlin, Nicholas","Marlon James, Nailah Folami Imoja","=""""","=""""",0,3.90,Peekash Press,Kindle Edition,220,2018,2018,,2020/12/06,"to-read, poetry, tales, travel","to-read (#209), poetry (#6), tales (#3), travel (#10)",to-read,,,,0,,,0,,,,,
20168578,The Narrow Road to the Deep North and Other Travel Sketches,Matsuo Bashō,"Bashō, Matsuo",Nobuyuki Yuasa,"=""""","=""""",0,4.13,Penguin Classics,Paperback,167,1966,1702,,2020/12/06,"to-read, poetry, travel","to-read (#208), poetry (#5), travel (#9)",to-read,,,,0,,,0,,,,,
18045007,Other People's Countries: A Journey into Memory,Patrick McGuinness,"McGuinness, Patrick",,"=""1448182344""","=""9781448182343""",0,4.13,Vintage Digital,ebook,,2014,2014,,2020/12/06,"to-read, memoir, nonfiction, travel, poetry","to-read (#207), memoir (#35), nonfiction (#160), travel (#8), poetry (#4)",to-read,,,,0,,,0,,,,,
524878,Without Reservations: The Travels of an Independent Woman,Alice Steinbach,"Steinbach, Alice",,"=""0375758453""","=""9780375758454""",0,3.81,Random House Trade,Paperback,295,2002,2000,,2020/12/06,"to-read, memoir, nonfiction, travel","to-read (#206), memoir (#34), nonfiction (#159), travel (#7)",to-read,,,,0,,,0,,,,,
825489,The Places in Between,Rory Stewart,"Stewart, Rory",,"=""0330486349""","=""9780330486347""",0,3.91,Picador USA,Paperback,326,2004,2004,,2020/12/06,"to-read, memoir, nonfiction, travel","to-read (#205), memoir (#33), nonfiction (#158), travel (#6)",to-read,,,,0,,,0,,,,,
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"Bryson, Bill",,"=""0307279464""","=""9780307279460""",0,4.06,Anchor Books,Mass Market Paperback,397,2006,1998,,2020/12/06,"to-read, memoir, nonfiction, travel","to-read (#204), memoir (#32), nonfiction (#157), travel (#5)",to-read,,,,0,,,0,,,,,
19501,"Eat, Pray, Love",Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0143038419""","=""9780143038412""",0,3.58,Riverhead Books,Paperback,368,2007,2006,,2020/12/06,"to-read, travel, nonfiction, memoir","to-read (#203), travel (#3), nonfiction (#156), memoir (#31)",to-read,,,,0,,,0,,,,,
11525,"1,000 Places to See Before You Die",Patricia Schultz,"Schultz, Patricia",,"=""0761104844""","=""9780761104841""",0,3.86,Workman Publishing Company,Paperback,992,2003,2003,,2020/12/06,"to-read, nonfiction, travel","to-read (#202), nonfiction (#154), travel (#2)",to-read,,,,0,,,0,,,,,
6584842,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,"Potts, Rolf",,"=""""","=""""",0,3.94,,Kindle Edition,224,,2002,,2020/12/06,"to-read, nonfiction, travel","to-read (#201), nonfiction (#153), travel (#1)",to-read,,,,0,,,0,,,,,
12522,Book of Dreams,Jack Kerouac,"Kerouac, Jack",Robert Creeley,"=""0872863808""","=""9780872863804""",0,3.44,City Lights Publishers,Paperback,250,2001,1960,,2020/12/06,"to-read, tales, dreams","to-read (#200), tales (#2), dreams (#9)",to-read,,,,0,,,0,,,,,
535783,Migraine Boy: Fairweather Friends,Greg Fiering,"Fiering, Greg",,"=""0312143699""","=""9780312143695""",0,4.06,St. Martin's Press,Paperback,1,1996,1996,,2020/12/06,"to-read, migraines, art","to-read (#198), migraines (#14), art (#6)",to-read,,,,0,,,0,,,,,
3270178,Migraine Art: The Migraine Experience from Within,Klaus Podoll,"Podoll, Klaus",Derek Robinson,"=""1556436726""","=""9781556436727""",0,4.29,North Atlantic Books,Hardcover,400,2009,2008,,2020/12/06,"to-read, migraines, art","to-read (#199), migraines (#15), art (#7)",to-read,,,,0,,,0,,,,,
25330337,Green Migraine,Michael Dickman,"Dickman, Michael",,"=""1556594518""","=""9781556594519""",0,3.89,Copper Canyon Press,Paperback,78,2016,2015,,2020/12/06,"to-read, poetry, migraines","to-read (#197), poetry (#3), migraines (#13)",to-read,,,,0,,,0,,,,,
50204361,So Much More Than a Headache: Understanding Migraine Through Literature,Kathleen  O'Shea,"O'Shea, Kathleen",,"=""1606354035""","=""9781606354032""",0,4.75,Kent State University Press,Paperback,,2020,,,2020/12/06,"to-read, plays, poetry, tales, migraines","to-read (#196), plays (#11), poetry (#2), tales (#1), migraines (#12)",to-read,,,,0,,,0,,,,,
504028,"All in My Head: An Epic Quest to Cure an Unrelenting, Totally Unreasonable, and Only Slightly Enlightening Headache",Paula Kamen,"Kamen, Paula",,"=""0738210390""","=""9780738210391""",0,3.89,Da Capo Lifelong Books,Paperback,368,2006,2005,,2020/12/06,"to-read, memoir, migraines, nonfiction","to-read (#192), memoir (#27), migraines (#8), nonfiction (#150)",to-read,,,,0,,,0,,,,,
697671,A Guided Tour of Hell: In the Words of Migraine Sufferers,Kristine Hatak,"Hatak, Kristine",,"=""1883938546""","=""9781883938543""",0,3.86,Dry Bones Press,Paperback,120,2000,2000,,2020/12/06,"to-read, memoir, migraines, nonfiction","to-read (#193), memoir (#28), migraines (#9), nonfiction (#151)",to-read,,,,0,,,0,,,,,
36179568,My Life With Migraine,Earle Levenstein,"Levenstein, Earle",,"=""145755741X""","=""9781457557415""",0,5.00,"Dog Ear Publishing, LLC",Paperback,170,2017,,,2020/12/06,"to-read, memoir, migraines, nonfiction","to-read (#194), memoir (#29), migraines (#10), nonfiction (#152)",to-read,,,,0,,,0,,,,,
22543949,Girl in the Dark,Anna Lyndsey,"Lyndsey, Anna",,"=""0385539606""","=""9780385539609""",0,3.55,Doubleday,Hardcover,254,2015,2015,,2020/12/06,"to-read, memoir, migraines, nonfiction","to-read (#190), memoir (#25), migraines (#6), nonfiction (#148)",to-read,,,,0,,,0,,,,,
6403170,A Brain Wider Than the Sky: A Migraine Diary,Andrew Levy,"Levy, Andrew",,"=""1416572503""","=""9781416572503""",0,3.66,Simon & Schuster,Hardcover,304,2009,2009,,2020/12/06,"to-read, memoir, migraines, nonfiction","to-read (#191), memoir (#26), migraines (#7), nonfiction (#149)",to-read,,,,0,,,0,,,,,
42453226,Migraine: A History,Katherine Foxhall,"Foxhall, Katherine",,"=""1421429489""","=""9781421429489""",0,3.54,Johns Hopkins University Press,Paperback,292,2019,2019,,2020/12/06,"to-read, migraines, nonfiction","to-read (#189), migraines (#5), nonfiction (#147)",to-read,,,,0,,,0,,,,,
20694750,Not Tonight: Migraine and the Politics of Gender and Health,Joanna Kempner,"Kempner, Joanna",,"=""022617915X""","=""9780226179155""",0,4.28,University of Chicago Press,Paperback,232,2014,2014,,2020/12/06,"to-read, nonfiction, migraines","to-read (#188), nonfiction (#146), migraines (#4)",to-read,,,,0,,,0,,,,,
66720,Migraine,Oliver Sacks,"Sacks, Oliver",,"=""037570406X""","=""9780375704062""",0,3.80,Vintage,Paperback,338,1992,1970,,2020/12/06,"to-read, nonfiction, migraines, science","to-read (#186), nonfiction (#144), migraines (#2), science (#35)",to-read,,,,0,,,0,,,,,
2784839,"The Migraine Brain: Your Breakthrough Guide to Fewer Headaches, Better Health",Carolyn Bernstein,"Bernstein, Carolyn",Elaine McArdle,"=""1416547681""","=""9781416547686""",0,3.99,Free Press,Hardcover,368,2008,2008,,2020/12/06,"to-read, nonfiction, migraines, science","to-read (#187), nonfiction (#145), migraines (#3), science (#34)",to-read,,,,0,,,0,,,,,
13330771,Hallucinations,Oliver Sacks,"Sacks, Oliver",,"=""0307957241""","=""9780307957245""",0,3.89,Knopf,Hardcover,326,2012,2012,,2020/12/05,"to-read, nonfiction, science, migraines","to-read (#185), nonfiction (#143), science (#32), migraines (#1)",to-read,,,,0,,,0,,,,,
859806,Dreams,C.G. Jung,"Jung, C.G.",R.F.C. Hull,"=""0691017921""","=""9780691017921""",0,4.11,Princeton University Press,Paperback,337,1974,1974,,2020/12/05,"to-read, dreams, nonfiction","to-read (#180), dreams (#4), nonfiction (#138)",to-read,,,,0,,,0,,,,,
4803306,Lucid Dreaming: Gateway to the Inner Self,Robert  Waggoner,"Waggoner, Robert",,"=""193049114X""","=""9781930491144""",0,4.07,Moment Point Press,Paperback,320,2008,2008,,2020/12/05,"to-read, dreams, nonfiction","to-read (#183), dreams (#7), nonfiction (#141)",to-read,,,,0,,,0,,,,,
17472023,A Field Guide to Lucid Dreaming: Mastering the Art of Oneironautics,Dylan Tuccillo,"Tuccillo, Dylan",,"=""0761177396""","=""9780761177395""",0,3.94,Workman Publishing Company,Paperback,274,2013,2012,,2020/12/05,"to-read, dreams, nonfiction","to-read (#184), dreams (#8), nonfiction (#142)",to-read,,,,0,,,0,,,,,
316781,Exploring the World of Lucid Dreaming,Stephen LaBerge,"LaBerge, Stephen",Howard Rheingold,"=""034537410X""","=""9780345374103""",0,4.21,Ballantine Books,Paperback,335,1991,1989,,2020/12/05,"to-read, dreams, nonfiction","to-read (#181), dreams (#5), nonfiction (#139)",to-read,,,,0,,,0,,,,,
1794147,Lucid Dreaming - The Power of Being Awake & Aware in Your Dreams,Stephen LaBerge,"LaBerge, Stephen",,"=""0345333551""","=""9780345333551""",0,3.99,,Paperback,304,1990,1985,,2020/12/05,"to-read, dreams, nonfiction","to-read (#182), dreams (#6), nonfiction (#140)",to-read,,,,0,,,0,,,,,
612188,"Memories, Dreams, Reflections",C.G. Jung,"Jung, C.G.","Aniela Jaffé, Richard Winston, Clara Winston","=""0679723951""","=""9780679723950""",0,4.11,Vintage,Paperback,430,1989,1961,,2020/12/05,"to-read, dreams, nonfiction","to-read (#179), dreams (#3), nonfiction (#137)",to-read,,,,0,,,0,,,,,
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""0385689225""","=""9780385689229""",0,4.46,Doubleday Canada,Hardcover,289,2016,2016,,2020/12/05,"to-read, memoir, nonfiction","to-read (#138), memoir (#21), nonfiction (#133)",to-read,,,,0,,,0,,,,,
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""""","=""""",0,4.53,Crown,Hardcover,426,2018,2018,,2020/12/05,"to-read, memoir, nonfiction","to-read (#141), memoir (#23), nonfiction (#135)",to-read,,,,0,,,0,,,,,
55361205,A Promised Land,Barack Obama,"Obama, Barack",,"=""""","=""""",0,4.46,Crown,Kindle Edition,768,2020,2020,,2020/12/05,"to-read, memoir, nonfiction","to-read (#139), memoir (#22), nonfiction (#134)",to-read,,,,0,,,0,,,,,
53021563,The Book of Moods: How I Turned My Worst Emotions Into My Best Life,Lauren   Martin,"Martin, Lauren",,"=""1538733625""","=""9781538733622""",0,4.06,Grand Central Publishing,Hardcover,288,2020,2020,,2020/12/05,"to-read, memoir, nonfiction","to-read (#131), memoir (#15), nonfiction (#127)",to-read,,,,0,,,0,,,,,
52669345,"Good Morning, Destroyer of Men's Souls: A Memoir of Women, Addiction, and Love",Nina Renata Aron,"Aron, Nina Renata",,"=""0525576673""","=""9780525576679""",0,4.06,Crown Publishing Group (NY),Hardcover,304,2020,2020,,2020/12/05,"to-read, memoir, nonfiction","to-read (#134), memoir (#19), nonfiction (#131)",to-read,,,,0,,,0,,,,,
13547180,Brain on Fire: My Month of Madness,Susannah Cahalan,"Cahalan, Susannah",,"=""145162137X""","=""9781451621372""",0,4.05,Free Press,Hardcover,250,2012,2012,,2020/12/05,"to-read, memoir, nonfiction","to-read (#132), memoir (#17), nonfiction (#129)",to-read,,,,0,,,0,,,,,
301763,Approaching Eye Level,Vivian Gornick,"Gornick, Vivian",,"=""0807070912""","=""9780807070918""",0,3.86,Beacon Press,Paperback,176,1997,1996,,2020/12/05,"to-read, memoir, nonfiction","to-read (#129), memoir (#13), nonfiction (#125)",to-read,,,,0,,,0,,,,,
40664707,The Undying,Anne Boyer,"Boyer, Anne",,"=""""","=""""",0,4.22,,,320,,2019,,2020/12/05,"to-read, memoir, nonfiction","to-read (#126), memoir (#10), nonfiction (#122)",to-read,,,,0,,,0,,,,,
51456746,Disability Visibility: First-Person Stories from the Twenty-first Century,Alice  Wong,"Wong, Alice",,"=""1984899422""","=""9781984899422""",0,4.56,Vintage ,Paperback,309,2020,2020,,2020/12/05,"to-read, memoir, nonfiction","to-read (#127), memoir (#11), nonfiction (#123)",to-read,,,,0,,,0,,,,,
27220736,Shoe Dog: A Memoir by the Creator of NIKE,Phil Knight,"Knight, Phil",,"=""1501135910""","=""9781501135910""",0,4.47,Scribner,Hardcover,400,2016,2016,,2020/12/05,"to-read, memoir, nonfiction","to-read (#125), memoir (#9), nonfiction (#121)",to-read,,,,0,,,0,,,,,
52920818,The Shapeless Unease: A Year of Not Sleeping,Samantha Harvey,"Harvey, Samantha",,"=""0802148824""","=""9780802148827""",0,3.63,Grove Press,Hardcover,192,2020,2020,,2020/12/05,"to-read, memoir, nonfiction","to-read (#128), memoir (#12), nonfiction (#124)",to-read,,,,0,,,0,,,,,
32149689,Becoming Facebook: The 10 Challenges That Defined the Company That's Disrupting the World,Michael Hoefflinger,"Hoefflinger, Michael",,"=""0814437966""","=""9780814437964""",0,3.86,AMACOM,Hardcover,256,2017,,,2020/12/05,"to-read, memoir, nonfiction","to-read (#122), memoir (#6), nonfiction (#118)",to-read,,,,0,,,0,,,,,
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301233""","=""9780062301239""",0,4.21,Ecco,Hardcover,392,2015,2015,,2020/12/05,"to-read, memoir, nonfiction","to-read (#123), memoir (#7), nonfiction (#119)",to-read,,,,0,,,0,,,,,
44525305,The Ride of a Lifetime: Lessons Learned from 15 Years as CEO of the Walt Disney Company,Robert Iger,"Iger, Robert",Joel Lovell,"=""""","=""""",0,4.41,Random House,Hardcover,272,2019,2019,,2020/12/05,"to-read, memoir, nonfiction","to-read (#124), memoir (#8), nonfiction (#120)",to-read,,,,0,,,0,,,,,
11084145,Steve Jobs,Walter Isaacson,"Isaacson, Walter",,"=""1451648537""","=""9781451648539""",0,4.14,Simon & Schuster,Hardcover,627,2011,2011,,2020/12/05,"to-read, memoir, nonfiction","to-read (#120), memoir (#4), nonfiction (#116)",to-read,,,,0,,,0,,,,,
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,"Stone, Brad",,"=""0316219266""","=""9780316219266""",0,4.13,"Little, Brown and Company",Hardcover,384,2013,2013,,2020/12/05,"to-read, memoir, nonfiction","to-read (#121), memoir (#5), nonfiction (#117)",to-read,,,,0,,,0,,,,,
46223297,Permanent Record,Edward Snowden,"Snowden, Edward",,"=""1250237238""","=""9781250237231""",0,4.30,Metropolitan Books,Hardcover,339,2019,2019,,2020/12/05,"to-read, memoir, nonfiction","to-read (#119), memoir (#3), nonfiction (#115)",to-read,,,,0,,,0,,,,,
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",0,4.12,Simon  Schuster,Hardcover,675,2007,2007,,2020/12/05,"to-read, memoir, science, nonfiction","to-read (#118), memoir (#2), science (#7), nonfiction (#101)",to-read,,,,0,,,0,,,,,
9547888,Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love,Amir Levine,"Levine, Amir",Rachel S.F. Heller,"=""1585428485""","=""9781585428489""",0,4.14,Tarcher,Hardcover,304,2010,2010,,2020/12/05,"to-read, nonfiction, science","to-read (#172), nonfiction (#82), science (#31)",to-read,,,,0,,,0,,,,,
12951631,Breaking The Habit of Being Yourself: How to Lose Your Mind and Create a New One,Joe Dispenza,"Dispenza, Joe",,"=""1401938086""","=""9781401938086""",0,4.15,Hay House,Hardcover,329,2012,2012,,2020/12/05,"to-read, nonfiction, science","to-read (#105), nonfiction (#43), science (#27)",to-read,,,,0,,,0,,,,,
35852435,Becoming Supernatural: How Common People Are Doing the Uncommon,Joe Dispenza,"Dispenza, Joe",,"=""""","=""""",0,4.31,Hay House,Kindle Edition,413,2017,2017,,2020/12/05,"to-read, nonfiction, science","to-read (#106), nonfiction (#46), science (#28)",to-read,,,,0,,,0,,,,,
18051504,You Are the Placebo: Making Your Mind Matter,Joe Dispenza,"Dispenza, Joe",,"=""1401944582""","=""9781401944582""",0,4.31,"Hay House, Inc.",Hardcover,392,2014,2014,,2020/12/05,"to-read, nonfiction, science","to-read (#107), nonfiction (#45), science (#29)",to-read,,,,0,,,0,,,,,
640892,Evolve Your Brain: The Science of Changing Your Mind,Joe Dispenza,"Dispenza, Joe",,"=""075730480X""","=""9780757304804""",0,4.19,Hci,Hardcover,510,2007,2007,,2020/12/05,"to-read, nonfiction, science","to-read (#108), nonfiction (#44), science (#30)",to-read,,,,0,,,0,,,,,
39026990,How to Invent Everything: A Survival Guide for the Stranded Time Traveler,Ryan North,"North, Ryan",,"=""073522014X""","=""9780735220140""",0,4.14,Riverhead Books,Hardcover,437,2018,2018,,2020/12/05,"to-read, science, nonfiction","to-read (#170), science (#18), nonfiction (#92)",to-read,,,,0,,,0,,,,,
28956877,Medical Medium Life-Changing Foods: Save Yourself and the Ones You Love with the Hidden Healing Powers of Fruits  Vegetables,Anthony William,"William, Anthony",,"=""1401948324""","=""9781401948320""",0,4.25,"Hay House, Inc.",Hardcover,352,2016,,,2020/12/05,"to-read, science, nonfiction","to-read (#171), science (#19), nonfiction (#91)",to-read,,,,0,,,0,,,,,
24113,"Gödel, Escher, Bach: an Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.28,Basic Books,Paperback,777,1999,1979,,2020/12/05,"to-read, science, nonfiction","to-read (#166), science (#15), nonfiction (#89)",to-read,,,,0,,,0,,,,,
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",0,4.14,Henry Holt and Co.,Hardcover,368,2016,2016,,2020/12/05,"to-read, science, nonfiction","to-read (#169), science (#17), nonfiction (#81)",to-read,,,,0,,,0,,,,,
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,3.96,Penguin Press,Hardcover,480,2014,2014,,2020/12/05,"to-read, science, nonfiction","to-read (#160), science (#9), nonfiction (#109)",to-read,,,,0,,,0,,,,,
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",0,4.18,Bantam Books,Paperback,212,1998,1988,,2020/12/05,"to-read, science, nonfiction","to-read (#164), science (#13), nonfiction (#113)",to-read,,,,0,,,0,,,,,
18505984,Our Mathematical Universe: My Quest for the Ultimate Nature of Reality,Max  Tegmark,"Tegmark, Max",,"=""0307744256""","=""9780307744258""",0,4.18,Vintage,Paperback,432,2015,2012,,2020/12/05,"to-read, science, nonfiction","to-read (#161), science (#10), nonfiction (#110)",to-read,,,,0,,,0,,,,,
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,"Penrose, Roger",,"=""0679776311""","=""9780679776314""",0,4.11,Vintage,Paperback,1099,2007,2004,,2020/12/05,"to-read, science, nonfiction","to-read (#162), science (#11), nonfiction (#111)",to-read,,,,0,,,0,,,,,
8520362,The Grand Design,Stephen Hawking,"Hawking, Stephen",Leonard Mlodinow,"=""0553805371""","=""9780553805376""",0,4.04,Bantam,Hardcover,199,2010,2010,,2020/12/05,"to-read, science, nonfiction","to-read (#165), science (#14), nonfiction (#114)",to-read,,,,0,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",0,4.19,Broadway Books,Paperback,544,2004,2003,,2020/12/05,"to-read, science, nonfiction","to-read (#163), science (#12), nonfiction (#112)",to-read,,,,0,,,0,,,,,
18774002,"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery",Sam Kean,"Kean, Sam",,"=""0316182346""","=""9780316182348""",0,4.23,"Little, Brown and Company",Hardcover,416,2014,2014,,2020/12/05,"to-read, science, nonfiction","to-read (#158), science (#25), nonfiction (#107)",to-read,,,,0,,,0,,,,,
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel A. van der Kolk,"Kolk, Bessel A. van der",,"=""0670785938""","=""9780670785933""",0,4.45,Viking,Hardcover,443,2014,2014,,2020/12/05,"to-read, science, nonfiction","to-read (#155), science (#22), nonfiction (#104)",to-read,,,,0,,,0,,,,,
9827912,Incognito: The Secret Lives of the Brain,David Eagleman,"Eagleman, David",,"=""0307377334""","=""9780307377333""",0,4.06,Pantheon,Hardcover,290,2011,2011,,2020/12/05,"to-read, science, nonfiction","to-read (#157), science (#24), nonfiction (#106)",to-read,,,,0,,,0,,,,,
39312743,The Drugs That Changed Our Minds: The History of Psychiatry in Ten Treatments,Lauren Slater,"Slater, Lauren",,"=""""","=""""",0,3.78,Simon & Schuster UK,Kindle Edition,416,2018,2018,,2020/12/05,"to-read, science, nonfiction","to-read (#156), science (#23), nonfiction (#105)",to-read,,,,0,,,0,,,,,
570172,The Brain that Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,"Doidge, Norman",,"=""067003830X""","=""9780670038305""",0,4.19,Viking,Hardcover,427,2007,2007,,2020/12/05,"to-read, science, nonfiction","to-read (#154), science (#21), nonfiction (#103)",to-read,,,,0,,,0,,,,,
41150417,"The Nocturnal Brain: Nightmares, Neuroscience, and the Secret World of Sleep",Guy Leschziner,"Leschziner, Guy",,"=""1250202701""","=""9781250202703""",0,4.00,St. Martin's Press,Hardcover,368,2019,2019,,2020/12/05,"to-read, science, nonfiction","to-read (#159), science (#26), nonfiction (#108)",to-read,,,,0,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.41,Vintage,Paperback,512,2015,2011,,2020/12/05,"to-read, nonfiction, science","to-read (#150), nonfiction (#70), science (#8)",to-read,,,,0,,,0,,,,,
52905471,Why We Swim,Bonnie Tsui,"Tsui, Bonnie",,"=""1616207868""","=""9781616207861""",0,4.05,Algonquin Books,Hardcover,288,2020,2020,,2020/12/05,"to-read, science, nonfiction","to-read (#114), science (#4), nonfiction (#98)",to-read,,,,0,,,0,,,,,
35069558,"This Idea Is Brilliant: Lost, Overlooked, and Underappreciated Scientific Concepts Everyone Should Know",John Brockman,"Brockman, John",,"=""0062698214""","=""9780062698216""",0,3.89,Harper Perennial,Paperback,515,2018,2018,,2020/12/05,"to-read, science, nonfiction","to-read (#116), science (#6), nonfiction (#100)",to-read,,,,0,,,0,,,,,
48890486,Breath: The New Science of a Lost Art,James Nestor,"Nestor, James",,"=""0735213615""","=""9780735213616""",0,4.20,Riverhead Books,Hardcover,214,2020,2020,,2020/12/05,"to-read, science, nonfiction","to-read (#115), science (#5), nonfiction (#99)",to-read,,,,0,,,0,,,,,
52117860,The Future We Choose: Surviving the Climate Crisis,Christiana Figueres,"Figueres, Christiana",Tom Rivett-Carnac,"=""0525658351""","=""9780525658351""",0,4.21,Knopf Publishing Group,Hardcover,240,2020,2020,,2020/12/05,"to-read, science, nonfiction","to-read (#112), science (#2), nonfiction (#96)",to-read,,,,0,,,0,,,,,
49960370,The Story of More: How We Got to Climate Change and Where to Go from Here,Hope Jahren,"Jahren, Hope",,"=""0525563385""","=""9780525563389""",0,4.23,Vintage,Paperback,210,2020,2020,,2020/12/05,"to-read, science, nonfiction","to-read (#113), science (#3), nonfiction (#97)",to-read,,,,0,,,0,,,,,
52275335,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,Bill  Gates,"Gates, Bill",,"=""0241448301""","=""9780241448304""",0,3.38,Allen Lane,Hardcover,272,2021,2021,,2020/12/05,"to-read, science, nonfiction","to-read (#110), science (#1), nonfiction (#95)",to-read,,,,0,,,0,,,,,
240029,"Cinematography: Theory and Practice: Image Making for Cinematographers, Directors, and Videographers",Blain Brown,"Brown, Blain",,"=""0240805003""","=""9780240805009""",0,4.19,Focal Press,Paperback,320,2002,2002,,2020/12/05,"to-read, nonfiction, art","to-read (#177), nonfiction (#94), art (#5)",to-read,,,,0,,,0,,,,,
41552704,"The Art of Noticing: 131 Ways to Spark Creativity, Find Inspiration, and Discover Joy in the Everyday",Rob Walker,"Walker, Rob",,"=""0525521240""","=""9780525521242""",0,3.83,Knopf Publishing Group,Hardcover,256,2019,2019,,2020/12/05,"to-read, art, nonfiction","to-read (#176), art (#4), nonfiction (#93)",to-read,,,,0,,,0,,,,,
7058480,Envisioning Real Utopias,Erik Olin Wright,"Wright, Erik Olin",,"=""1844676188""","=""9781844676187""",0,4.09,Verso,Hardcover,288,2010,2010,,2020/12/05,"to-read, nonfiction","to-read (#149), nonfiction (#88)",to-read,,,,0,,,0,,,,,
22470914,Classical Philosophy (A History of Philosophy Without Any Gaps #1),Peter S. Adamson,"Adamson, Peter S.",,"=""""","=""""",0,4.27,OUP Oxford,Kindle Edition,369,2014,2014,,2020/12/05,"to-read, nonfiction","to-read (#167), nonfiction (#90)",to-read,,,,0,,,0,,,,,
45892276,You're Not Listening: What You're Missing and Why It Matters,Kate   Murphy,"Murphy, Kate",,"=""1250297192""","=""9781250297198""",0,4.12,Celadon Books,Hardcover,278,2020,2020,,2020/12/05,"to-read, nonfiction","to-read (#173), nonfiction (#83)",to-read,,,,0,,,0,,,,,
203968,The Social Animal,Elliot Aronson,"Aronson, Elliot",,"=""071675715X""","=""9780716757153""",0,4.27,Worth Publishers,Paperback,512,2003,1972,,2020/12/05,"to-read, nonfiction","to-read (#174), nonfiction (#85)",to-read,,,,0,,,0,,,,,
28935691,The Magic of Thinking Big,David J. Schwartz,"Schwartz, David J.",,"=""""","=""""",0,4.24,Ebury Digital,Kindle Edition,386,2016,1959,,2020/12/05,"to-read, nonfiction","to-read (#151), nonfiction (#71)",to-read,,,,0,,,0,,,,,
18770267,Make It Stick: The Science of Successful Learning,Peter C. Brown,"Brown, Peter C.","Henry L. Roediger III, Mark A. McDaniel","=""0674729013""","=""9780674729018""",0,4.19,Belknap Press,Hardcover,253,2014,2014,,2020/12/05,"to-read, nonfiction","to-read (#152), nonfiction (#72)",to-read,,,,0,,,0,,,,,
54938047,"Mind Management, Not Time Management: Productivity When Creativity Matters (Getting Art Done Book 2)",David Kadavy,"Kadavy, David",,"=""""","=""""",0,4.46,,Kindle Edition,,2020,,,2020/12/05,"to-read, nonfiction","to-read (#153), nonfiction (#73)",to-read,,,,0,,,0,,,,,
33656404,You're the Only One I Can Tell: Inside the Language of Women's Friendships,Deborah Tannen,"Tannen, Deborah",,"=""0525493026""","=""9780525493020""",0,3.47,Random House Audio Publishing Group,Audio CD,,2017,2017,,2020/12/05,"to-read, nonfiction","to-read (#148), nonfiction (#68)",to-read,,,,0,,,0,,,,,
51942513,Think Like a Monk: Train Your Mind for Peace and Purpose Every Day,Jay Shetty,"Shetty, Jay",,"=""1982134488""","=""9781982134488""",0,4.28,Simon & Schuster,Hardcover,328,2020,2020,,2020/12/05,"to-read, nonfiction","to-read (#145), nonfiction (#66)",to-read,,,,0,,,0,,,,,
